Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
Female,Yes,55.0,Yes,Homemaker,13.0,average,3.0,5,4.191,4.1,5.028,4.368,B
Female,No,39.0,Yes,Artist,9.0,low,1.0,6,6.053,3.621,5.633,7.262,A
Female,No,33.0,Yes,Healthcare,1.0,low,5.0,2,2.634,5.239,4.017,0.817,B
Male,Yes,51.0,No,Executive,0.0,high,4.0,7,-1.481,7.688,13.088,5.163,B
Male,No,29.0,Yes,Entertainment,8.0,low,3.0,5,12.202,8.553,1.627,3.25,D
Female,No,48.0,Yes,Artist,4.0,average,1.0,6,15.444,6.024,11.082,10.912,C
Male,No,41.0,No,Engineer,9.0,low,7.0,4,14.385,12.246,9.894,12.831,C
Female,Yes,60.0,Yes,Artist,0.0,average,4.0,6,13.312,9.468,14.257,1.841,C
Female,Yes,72.0,Yes,Lawyer,1.0,high,2.0,6,2.759,8.605,2.303,3.078,B
Male,No,25.0,Yes,Entertainment,9.0,low,1.0,2,4.669,3.574,4.392,1.024,A
Female,Yes,57.0,Yes,Doctor,1.0,average,4.0,6,15.033,3.142,-0.29,8.42,C
Female,Yes,40.0,Yes,Engineer,8.0,average,4.0,4,0.384,9.747,5.058,9.446,D
Female,Yes,31.0,Yes,Engineer,1.0,low,2.0,6,6.92,5.592,3.904,0.847,A
Female,Yes,78.0,No,Lawyer,1.0,low,1.0,5,7.704,4.646,4.172,6.412,A
Male,Yes,57.0,Yes,Artist,0.0,average,3.0,2,0.985,8.882,7.793,1.145,D
Female,Yes,41.0,Yes,Marketing,9.0,low,3.0,6,-0.159,3.015,3.356,3.361,B
Male,Yes,49.0,Yes,Artist,1.0,low,2.0,6,19.294,7.97,4.556,0.708,C
Male,No,40.0,No,Engineer,1.0,low,2.0,6,2.095,5.322,0.901,4.497,A
Male,Yes,89.0,Yes,Lawyer,0.0,low,2.0,6,4.406,2.426,6.713,-4.899,B
Male,Yes,61.0,Yes,Executive,0.0,high,2.0,6,14.975,7.415,9.66,1.059,C
Female,Yes,38.0,No,Entertainment,3.0,average,3.0,6,-3.148,4.828,5.236,-0.376,B
Female,Yes,58.0,Yes,Doctor,5.0,average,3.0,2,5.046,10.568,-2.51,9.862,D
Female,Yes,46.0,Yes,Artist,0.0,average,2.0,1,14.105,7.626,1.751,8.203,C
Female,No,22.0,No,Engineer,2.648,average,3.0,6,10.197,2.225,5.088,3.09,D
Male,Yes,39.0,Yes,Entertainment,6.0,average,2.0,6,17.175,1.01,12.62,12.332,C
Female,Yes,58.0,Yes,Engineer,1.0,average,4.0,6,-0.105,7.564,2.149,4.685,B
Female,Yes,38.0,Yes,Artist,8.0,average,2.0,6,8.625,7.769,4.284,4.083,B
Male,Yes,28.0,No,Artist,1.0,average,2.0,3,7.36,5.889,5.007,4.878,A
Female,Yes,35.0,Yes,Artist,7.0,high,4.0,7,4.333,-1.338,8.478,-1.76,B
Female,Yes,70.0,Yes,Lawyer,1.0,high,2.0,6,8.83,10.911,3.56,20.753,C
Male,Yes,30.0,No,Executive,4.0,high,4.0,3,14.694,4.435,8.535,3.42,D
Male,Yes,55.0,No,Entertainment,1.0,average,2.849,4,6.923,6.448,5.585,3.681,A
Female,Yes,57.0,Yes,Artist,2.648,low,1.0,6,7.854,4.406,7.27,0.699,B
Female,No,43.47,No,Healthcare,0.0,low,6.0,5,8.045,4.282,9.226,6.577,D
Male,Yes,63.0,Yes,Entertainment,0.0,average,4.0,6,-0.339,3.522,4.023,-2.377,B
Female,No,42.0,Yes,Executive,2.648,low,1.0,4,4.883,5.455,4.762,4.18,B
Male,Yes,27.0,Yes,Healthcare,4.0,high,3.0,6,3.345,0.55,4.292,1.812,B
Female,No,43.0,Yes,Artist,1.0,average,1.0,3,2.927,5.008,8.549,1.428,A
Male,Yes,69.0,No,Executive,0.0,high,4.0,3,1.864,-0.27,3.332,0.688,B
Male,Yes,67.0,Yes,Executive,1.0,low,2.849,7,-0.231,3.052,9.716,3.517,B
Male,Yes,72.0,Yes,Marketing,0.0,average,1.0,6,7.529,6.143,3.572,2.832,A
Female,Yes,89.0,Yes,Lawyer,1.0,low,2.849,6,3.399,5.865,2.723,2.839,A
Male,Yes,26.0,Yes,Executive,0.0,low,3.0,6,18.01,8.251,0.725,11.979,D
Female,No,53.0,Yes,Artist,9.0,average,1.0,6,8.257,6.008,2.685,9.661,B
Male,Yes,49.0,Yes,Artist,1.0,average,4.0,6,7.958,3.239,6.703,1.723,B
Female,No,28.0,No,Artist,1.0,low,5.0,1,8.37,4.306,1.436,5.693,A
Male,Yes,52.0,Yes,Executive,1.0,high,4.0,6,15.49,12.373,18.118,1.114,C
Male,Yes,43.0,Yes,Executive,2.648,high,4.0,5,6.236,4.852,3.362,-0.758,B
Male,Yes,38.0,No,Artist,8.0,high,5.0,6,8.809,3.055,4.583,1.942,A
Female,Yes,27.0,No,Homemaker,9.0,average,2.0,6,5.915,3.993,2.43,1.472,A
Male,No,18.0,No,Healthcare,5.0,low,4.0,2,5.902,7.673,9.938,-4.279,D
Male,Yes,59.0,Yes,Entertainment,1.0,low,3.0,6,12.091,2.321,2.73,4.623,B
Male,No,22.0,No,Healthcare,1.0,low,3.0,1,8.803,-4.774,4.04,12.907,D
Male,No,32.0,Yes,Doctor,0.0,low,4.0,2,10.048,10.667,12.549,6.188,D
Female,Yes,35.0,Yes,Artist,0.0,low,2.0,6,1.831,6.184,2.919,2.326,B
Male,Yes,51.0,Yes,Artist,5.0,average,4.0,6,14.766,9.908,14.209,6.626,C
Female,No,22.0,No,Healthcare,8.0,low,6.0,6,9.622,9.357,6.318,4.581,D
Male,Yes,49.0,No,Executive,2.648,high,3.0,6,10.92,1.871,4.224,-0.457,B
Female,Yes,42.0,Yes,Artist,2.648,low,2.849,4,0.965,1.616,8.139,4.723,B
Male,No,32.0,No,Entertainment,1.0,low,3.0,7,11.708,2.563,1.734,9.903,D
Male,No,55.0,No,Lawyer,2.648,low,1.0,1,15.235,7.085,1.951,2.995,D
Male,No,31.0,Yes,Entertainment,2.648,low,2.849,5,7.402,5.968,7.497,3.367,A
Female,Yes,36.0,Yes,Doctor,7.0,average,2.0,6,13.024,10.872,11.768,-0.731,C
Male,No,32.0,Yes,Healthcare,1.0,low,3.0,6,-4.136,0.893,11.031,-1.885,B
Male,No,18.0,No,Healthcare,0.0,average,4.0,4,7.704,0.675,3.076,-0.805,D
Female,No,31.0,Yes,Healthcare,4.0,low,3.0,6,2.884,2.899,3.537,0.857,B
Male,Yes,53.0,Yes,Artist,0.0,high,7.0,4,0.84,5.667,-0.283,7.505,D
Female,No,42.0,Yes,Engineer,8.0,low,3.0,4,10.16,3.958,3.626,4.791,A
Male,No,75.0,No,Lawyer,2.648,average,2.0,6,6.127,5.771,6.493,5.014,A
Male,No,30.0,Yes,Artist,7.0,low,3.0,6,15.728,11.839,5.346,5.346,D
Male,No,19.0,No,Healthcare,1.0,low,4.0,6,6.83,2.158,2.028,1.188,D
Male,Yes,67.0,No,Lawyer,2.648,low,2.849,6,8.805,2.827,3.542,2.457,D
Male,Yes,46.0,Yes,Entertainment,1.0,low,2.0,5,18.208,11.703,6.302,5.811,C
Male,Yes,51.0,Yes,Engineer,1.0,low,2.0,5,3.104,3.178,4.844,-0.176,B
Female,No,32.0,No,Engineer,1.0,low,9.0,4,6.784,8.946,0.244,1.212,D
Female,No,53.0,No,Artist,9.0,low,2.0,6,1.888,-1.042,3.831,2.799,B
Female,No,46.0,Yes,Artist,5.0,low,1.0,2,-0.488,2.421,2.667,-0.995,B
Female,No,45.0,Yes,Artist,3.0,low,1.0,6,7.997,6.112,4.789,2.414,A
Male,Yes,50.0,Yes,Executive,1.0,average,3.0,6,3.232,2.319,5.363,2.638,B
Female,Yes,36.0,No,Engineer,1.0,low,3.0,4,6.907,-0.414,1.792,3.159,A
Female,No,40.0,Yes,Artist,8.0,low,1.0,6,6.343,2.78,2.75,4.813,B
Female,Yes,40.0,Yes,Artist,2.648,low,2.0,6,-1.199,5.031,1.933,3.805,D
Male,Yes,43.0,No,Artist,1.0,high,9.0,4,-1.418,5.976,3.32,-3.941,B
Male,No,19.0,No,Healthcare,8.0,low,5.0,4,3.848,2.592,2.731,6.922,D
Male,Yes,42.0,No,Entertainment,6.0,average,2.0,2,6.604,6.1,5.36,2.684,A
Male,No,29.0,Yes,Healthcare,1.0,low,1.0,2,14.638,8.885,-0.118,7.969,D
Female,Yes,37.0,Yes,Doctor,9.0,average,2.0,6,18.742,9.4,6.961,13.595,C
Female,No,38.0,No,Artist,14.0,low,1.0,6,4.083,5.066,3.136,3.006,A
Female,Yes,79.0,Yes,Lawyer,0.0,average,1.0,3,7.832,0.748,0.78,1.612,A
Male,No,25.0,No,Entertainment,2.0,low,7.0,6,14.374,6.096,3.383,0.988,D
Female,No,29.0,No,Marketing,1.0,low,5.0,3,10.961,2.703,13.166,-0.378,D
Female,No,33.0,Yes,Homemaker,1.0,average,1.0,3,3.735,6.674,2.683,5.848,A
Female,No,26.0,No,Healthcare,2.648,low,6.0,7,6.51,12.413,9.506,-3.622,D
Male,No,26.0,No,Doctor,1.0,low,4.0,6,11.49,1.114,4.173,3.774,D
Female,Yes,38.0,Yes,Artist,9.0,average,2.0,6,12.094,4.698,19.075,2.558,C
Male,Yes,63.0,Yes,Artist,1.0,average,2.849,6,7.174,9.532,9.602,-1.589,C
Female,No,60.0,Yes,Artist,1.0,low,3.0,6,9.605,13.354,9.963,11.804,C
Female,No,33.0,No,Engineer,0.0,low,7.0,4,6.524,3.928,3.471,4.355,A
Female,Yes,71.0,Yes,Lawyer,1.0,low,1.0,3,4.805,4.322,4.682,1.589,A
Male,Yes,45.0,Yes,Artist,2.648,low,2.0,6,8.837,5.195,5.396,6.055,A
Female,Yes,60.0,Yes,Artist,0.0,average,2.0,4,3.319,2.954,3.768,-0.752,B
Female,Yes,31.0,Yes,Artist,0.0,average,2.0,4,3.498,6.779,-1.588,6.932,A
Female,No,26.0,Yes,Healthcare,8.0,low,1.0,6,13.988,5.691,11.179,6.645,D
Female,Yes,42.0,Yes,Engineer,1.0,low,1.0,6,-0.848,0.864,4.074,-2.934,B
Female,No,35.0,No,Artist,13.0,low,1.0,6,8.211,3.739,6.694,5.239,A
Female,No,20.0,No,Healthcare,1.0,low,3.0,6,9.767,5.953,4.619,4.625,D
Male,No,25.0,Yes,Healthcare,4.0,low,5.0,4,1.985,0.471,11.854,8.416,D
Female,No,23.0,No,Entertainment,0.0,low,2.0,2,6.777,5.717,2.669,1.872,D
Male,Yes,53.0,Yes,Artist,0.0,average,5.0,6,9.821,7.29,9.018,14.98,C
Female,No,43.47,Yes,Doctor,2.648,low,2.0,6,13.59,5.272,3.567,5.347,D
Female,No,35.0,Yes,Doctor,1.0,low,1.0,3,8.447,6.282,2.247,0.707,B
Male,Yes,60.0,Yes,Executive,5.0,average,3.0,6,14.986,4.753,8.623,4.447,C
Male,Yes,86.0,Yes,Lawyer,0.0,low,1.0,6,2.603,6.101,2.793,2.822,A
Male,No,18.0,No,Marketing,2.0,low,2.0,3,6.25,7.614,7.147,7.04,D
Male,Yes,38.0,Yes,Doctor,0.0,high,4.0,7,7.466,5.049,4.404,1.675,A
Male,No,39.0,Yes,Artist,8.0,low,2.0,3,9.959,2.924,6.251,5.727,A
Female,No,45.0,No,Marketing,1.0,low,1.0,6,13.015,-2.294,6.873,9.063,D
Male,No,28.0,Yes,Healthcare,0.0,low,4.0,6,4.664,7.254,9.149,1.684,D
Male,Yes,65.0,Yes,Lawyer,0.0,high,2.0,6,2.962,3.506,3.957,-4.814,B
Female,No,41.0,Yes,Artist,0.0,low,1.0,7,14.561,5.659,6.316,3.113,C
Male,Yes,48.0,No,Entertainment,1.0,average,3.0,6,2.378,11.539,5.401,-4.432,B
Female,Yes,52.0,Yes,Engineer,7.0,average,2.849,5,12.222,5.505,13.763,8.569,C
Female,No,26.0,Yes,Healthcare,2.648,average,1.0,6,11.231,2.62,8.626,6.1,D
Female,No,43.0,Yes,Engineer,1.0,low,1.0,6,2.487,1.829,4.735,5.982,A
Female,No,30.0,Yes,Healthcare,0.0,low,4.0,4,19.923,11.612,6.284,10.755,C
Female,Yes,77.0,No,Lawyer,1.0,low,1.0,6,4.765,6.212,4.675,2.811,A
Female,No,37.0,No,Artist,4.0,low,1.0,6,3.686,6.111,5.59,3.949,A
Female,No,65.0,Yes,Lawyer,0.0,low,5.0,6,2.648,5.417,1.329,4.871,A
Female,No,32.0,No,Healthcare,2.0,low,5.0,1,10.642,13.069,8.636,12.425,C
Male,Yes,49.0,Yes,Artist,0.0,low,3.0,3,18.724,8.456,14.69,11.864,C
Male,No,19.0,No,Healthcare,1.0,low,4.0,6,8.078,9.577,7.329,4.454,D
Male,Yes,50.0,Yes,Artist,1.0,average,3.0,6,10.346,9.226,8.959,7.433,C
Female,No,31.0,No,Healthcare,0.0,low,5.0,2,8.643,9.576,9.342,5.778,D
Male,Yes,45.0,Yes,Doctor,6.0,average,2.0,6,10.309,15.564,10.303,-5.574,C
Male,Yes,82.0,Yes,Lawyer,0.0,average,2.0,6,10.654,7.756,5.126,18.146,C
Male,Yes,39.0,Yes,Entertainment,9.0,high,3.0,6,10.463,9.311,10.032,2.794,D
Male,No,20.0,No,Healthcare,1.0,average,5.0,6,5.452,-2.438,0.7,3.214,D
Female,Yes,85.0,Yes,Lawyer,0.0,low,5.0,5,8.595,5.912,14.718,8.508,C
Male,Yes,49.0,Yes,Entertainment,1.0,low,2.0,6,7.787,6.532,6.458,2.82,A
Female,Yes,76.0,Yes,Artist,1.0,average,2.0,6,8.805,8.342,7.614,-5.628,C
Male,Yes,37.0,Yes,Artist,0.0,high,4.0,6,2.234,9.269,6.401,1.57,B
Male,Yes,62.0,No,Artist,0.0,average,3.0,6,11.987,4.011,14.754,3.344,C
Female,No,23.0,No,Marketing,2.0,low,6.0,3,1.14,7.101,6.492,3.839,D
Male,No,33.0,Yes,Artist,0.0,low,1.0,6,12.587,6.673,0.612,9.11,D
Male,Yes,53.0,Yes,Artist,0.0,low,3.0,6,8.305,8.41,3.56,2.46,A
Male,Yes,46.0,No,Executive,2.648,average,3.0,1,12.498,8.076,6.803,7.304,C
Male,Yes,28.0,No,Engineer,6.0,average,2.0,4,9.952,8.63,5.702,5.825,A
Female,No,87.0,No,Lawyer,1.0,average,2.0,6,3.386,3.739,1.688,4.057,A
Female,Yes,45.0,Yes,Artist,3.0,average,2.0,6,5.155,4.07,5.675,4.451,A
Female,No,21.0,No,Healthcare,1.0,low,4.0,4,11.22,6.615,3.594,1.165,D
Female,No,51.0,Yes,Artist,0.0,low,1.0,3,7.024,5.023,4.277,5.828,A
Female,Yes,37.0,Yes,Doctor,9.0,average,4.0,2,7.124,5.669,11.936,10.363,C
Male,No,67.0,Yes,Executive,0.0,high,3.0,6,3.624,2.383,3.832,-1.59,B
Male,Yes,49.0,Yes,Artist,1.0,average,4.0,6,1.401,0.399,20.71,11.435,C
Female,No,66.0,No,Entertainment,2.0,low,3.0,6,14.414,-3.059,7.072,8.235,D
Male,Yes,42.0,Yes,Entertainment,1.0,average,2.0,6,1.852,4.189,14.298,-2.722,D
Male,No,32.0,Yes,Healthcare,2.648,low,4.0,6,7.869,3.028,-4.495,5.271,D
Female,Yes,38.0,Yes,Engineer,8.0,low,3.0,6,7.501,3.811,6.991,2.404,A
Male,Yes,50.0,No,Executive,2.648,high,4.0,6,3.45,1.886,4.691,2.261,B
Female,Yes,51.0,Yes,Entertainment,7.0,average,2.0,6,2.191,4.109,2.846,4.604,A
Male,Yes,32.0,No,Entertainment,1.0,average,2.0,6,6.143,6.063,7.167,-1.042,B
Male,Yes,53.0,Yes,Entertainment,1.0,average,2.849,5,6.125,4.756,9.732,-1.262,B
Female,Yes,45.0,Yes,Artist,9.0,low,1.0,7,1.222,12.021,7.425,11.538,C
Female,No,32.0,No,Healthcare,0.0,average,4.0,6,14.314,11.866,12.854,7.523,C
Male,No,59.0,Yes,Entertainment,1.0,low,1.0,6,7.31,10.787,7.091,13.16,C
Female,No,43.47,No,Healthcare,2.648,low,4.0,1,6.662,1.876,2.858,11.196,D
Male,Yes,67.0,Yes,Lawyer,0.0,low,2.0,6,15.691,5.479,12.09,9.457,C
Female,No,73.0,Yes,Artist,0.0,low,1.0,6,14.012,12.257,10.279,6.286,C
Male,Yes,85.0,No,Lawyer,0.0,low,1.0,4,5.11,9.993,0.853,4.085,D
Female,No,40.0,Yes,Artist,0.0,low,1.0,6,-2.012,2.773,6.743,3.519,B
Male,Yes,41.0,Yes,Engineer,9.0,average,2.0,2,3.833,4.347,4.448,2.72,A
Male,Yes,46.0,Yes,Doctor,0.0,low,3.0,3,5.146,2.994,2.721,7.303,D
Male,Yes,41.0,Yes,Artist,2.648,average,3.0,3,6.99,8.099,6.758,0.23,A
Female,Yes,38.0,Yes,Artist,7.0,average,3.0,4,6.894,-0.236,2.795,1.733,B
Female,Yes,55.0,Yes,Artist,1.0,average,4.0,6,12.743,6.511,7.398,13.628,C
Female,No,43.0,Yes,Artist,9.0,low,2.0,6,-2.278,2.704,7.123,4.958,B
Female,Yes,48.0,Yes,Artist,1.0,high,4.0,6,17.57,9.845,0.521,5.134,C
Female,Yes,88.0,Yes,Lawyer,0.0,high,3.0,6,-3.243,-2.209,8.658,-3.934,B
Male,Yes,66.0,No,Entertainment,1.0,high,2.849,6,8.405,2.395,4.118,0.197,A
Female,Yes,73.0,No,Lawyer,1.0,low,2.0,6,5.211,7.718,12.35,-1.607,B
Male,Yes,49.0,Yes,Artist,9.0,average,2.0,6,6.176,9.837,9.116,9.73,C
Male,Yes,48.0,Yes,Artist,0.0,low,2.0,6,8.733,8.32,13.569,6.482,C
Female,Yes,39.0,No,Doctor,0.0,average,2.849,4,17.323,4.576,16.639,19.485,C
Male,Yes,52.0,Yes,Artist,4.0,average,2.0,6,1.258,7.743,8.286,-0.889,B
Male,No,30.0,Yes,Artist,8.0,low,1.0,6,4.926,4.887,8.131,1.812,A
Male,Yes,61.0,Yes,Artist,3.0,average,2.0,6,11.471,6.83,7.068,12.563,C
Male,No,33.0,Yes,Healthcare,0.0,low,7.0,4,4.914,7.438,5.308,1.959,A
Male,Yes,68.0,Yes,Artist,0.0,average,1.0,6,17.993,7.555,7.677,8.292,C
Female,Yes,48.0,Yes,Artist,1.0,average,2.0,6,2.987,1.567,0.877,5.04,B
Male,Yes,39.0,Yes,Executive,0.0,average,3.0,2,1.03,5.162,1.688,3.367,B
Female,Yes,43.47,No,Entertainment,1.0,average,2.0,4,5.27,7.967,5.976,3.111,A
Male,Yes,76.0,Yes,Lawyer,1.0,average,2.0,6,12.629,-0.431,9.207,4.496,C
Male,Yes,69.0,No,Artist,2.0,low,2.0,6,1.836,4.881,6.692,4.078,A
Male,Yes,79.0,No,Entertainment,0.0,low,1.0,6,0.537,1.043,2.307,1.251,B
Female,Yes,39.0,Yes,Healthcare,9.0,high,3.0,6,8.282,8.568,6.128,6.263,A
Male,No,32.0,No,Doctor,2.648,low,6.0,4,5.466,4.319,7.078,6.277,D
Male,Yes,56.0,Yes,Executive,2.648,high,9.0,6,7.241,6.841,2.631,0.461,B
Male,No,23.0,No,Doctor,0.0,low,5.0,6,3.041,7.128,4.54,3.118,B
Male,Yes,71.0,No,Lawyer,1.0,low,2.849,4,10.024,4.718,9.735,10.755,D
Male,Yes,48.0,Yes,Artist,0.0,average,3.0,6,3.672,4.938,9.208,0.234,A
Female,Yes,37.0,No,Artist,1.0,low,3.0,6,7.462,5.519,5.094,0.96,B
Female,Yes,46.0,Yes,Artist,0.0,low,2.0,6,11.39,7.646,11.783,8.739,C
Female,Yes,66.0,No,Lawyer,2.648,low,1.0,6,5.243,7.51,5.208,5.653,A
Female,No,25.0,Yes,Engineer,0.0,low,7.0,4,8.015,5.545,6.01,7.266,C
Male,No,26.0,Yes,Healthcare,0.0,low,4.0,6,4.113,-1.957,4.784,6.627,D
Male,No,23.0,No,Healthcare,6.0,low,3.0,6,8.204,3.502,1.206,10.281,D
Female,Yes,32.0,No,Doctor,2.648,high,6.0,4,0.146,4.509,4.653,3.588,B
Female,Yes,84.0,Yes,Lawyer,2.0,average,1.0,6,7.515,5.216,4.536,0.081,B
Male,Yes,57.0,No,Entertainment,0.0,low,1.0,5,7.467,2.351,4.984,5.453,A
Male,Yes,39.0,Yes,Entertainment,4.0,average,4.0,6,5.571,4.186,3.679,7.993,A
Male,Yes,71.0,Yes,Lawyer,1.0,low,2.0,6,6.545,6.698,5.459,4.169,A
Male,Yes,48.0,Yes,Artist,1.0,low,3.0,3,7.787,7.151,9.014,9.748,C
Female,Yes,39.0,Yes,Artist,7.0,average,3.0,6,7.315,4.017,4.889,1.523,B
Female,Yes,60.0,Yes,Engineer,1.0,high,4.0,3,6.048,3.992,6.788,-0.142,B
Male,Yes,46.0,No,Entertainment,1.0,high,3.0,6,2.05,5.735,9.716,0.132,B
Female,Yes,55.0,Yes,Artist,6.0,low,2.849,6,4.537,8.186,10.005,13.881,C
Female,Yes,62.0,Yes,Entertainment,1.0,low,1.0,6,5.79,7.757,5.715,3.863,A
Male,No,57.0,Yes,Doctor,0.0,low,1.0,3,8.118,3.883,4.912,5.624,A
Male,No,43.47,Yes,Healthcare,0.0,low,4.0,6,10.134,10.449,4.855,-2.074,D
Male,Yes,33.0,No,Artist,2.648,low,4.0,5,4.895,5.469,8.251,3.715,A
Male,Yes,60.0,Yes,Entertainment,7.0,average,4.0,2,2.824,0.276,3.859,0.526,B
Female,Yes,58.0,Yes,Artist,6.0,low,1.0,6,12.872,3.217,21.8,3.2,C
Male,Yes,52.0,No,Entertainment,0.0,average,4.0,5,-1.73,4.004,2.757,-5.937,B
Female,Yes,30.0,No,Homemaker,9.0,average,3.0,3,7.478,4.892,4.196,2.949,B
Male,Yes,52.0,Yes,Entertainment,1.0,average,3.0,4,3.189,-0.808,5.335,0.929,B
Male,Yes,31.0,Yes,Artist,0.0,average,2.0,6,10.132,7.696,1.371,0.231,A
Female,Yes,67.0,Yes,Entertainment,1.0,average,2.849,6,7.447,7.519,6.003,8.018,A
Male,Yes,62.0,Yes,Artist,2.0,average,4.0,5,-0.274,4.991,4.073,1.714,B
Male,Yes,38.0,Yes,Healthcare,1.0,high,4.0,3,4.704,-0.347,6.625,9.532,D
Male,Yes,60.0,Yes,Artist,3.0,high,3.0,6,-1.708,5.672,4.052,-6.935,B
Male,Yes,43.47,Yes,Artist,1.0,average,6.0,2,11.473,10.528,13.391,1.44,C
Male,No,53.0,Yes,Artist,3.0,low,1.0,6,3.588,6.92,5.678,-2.824,B
Male,Yes,71.0,No,Lawyer,0.0,low,1.0,6,2.711,2.13,3.497,-0.824,B
Male,Yes,45.0,No,Executive,10.0,high,3.0,6,13.975,11.72,9.465,5.064,C
Female,No,37.0,No,Homemaker,2.648,low,2.0,1,5.148,0.44,2.351,3.175,B
Male,Yes,58.0,Yes,Artist,7.0,low,1.0,3,1.994,6.488,4.813,0.924,B
Male,Yes,38.0,Yes,Artist,1.0,average,3.0,6,16.795,5.556,8.857,12.097,C
Female,No,28.0,Yes,Homemaker,2.648,low,1.0,6,5.103,-0.8,4.004,6.35,C
Female,Yes,56.0,Yes,Artist,2.648,high,4.0,6,22.848,4.262,10.522,4.913,C
Male,Yes,56.0,Yes,Executive,2.648,high,2.0,6,2.289,7.168,1.643,0.093,B
Male,No,28.0,Yes,Artist,2.648,average,1.0,6,0.439,9.087,6.797,5.389,B
Male,No,70.0,No,Entertainment,0.0,average,1.0,6,0.964,2.568,5.294,2.203,B
Female,Yes,52.0,No,Engineer,1.0,high,2.0,6,5.18,6.058,5.501,5.19,A
Male,Yes,75.0,Yes,Lawyer,1.0,low,1.0,6,5.763,1.645,1.282,3.306,A
Male,Yes,48.0,No,Entertainment,5.0,average,2.0,2,16.407,10.657,9.355,10.574,C
Male,Yes,51.0,Yes,Artist,1.0,low,3.0,6,6.77,13.215,12.294,6.079,C
Male,Yes,62.0,Yes,Artist,1.0,low,1.0,6,5.822,3.791,6.056,4.11,A
Female,No,43.0,Yes,Healthcare,0.0,low,6.0,3,5.918,1.26,2.215,2.345,A
Female,No,22.0,No,Doctor,2.648,low,4.0,6,9.993,1.218,2.383,2.996,D
Male,Yes,32.0,Yes,Doctor,0.0,low,3.0,6,10.975,2.944,5.398,2.902,D
Female,Yes,43.0,Yes,Healthcare,9.0,low,2.0,6,12.736,11.645,-5.075,14.231,C
Male,Yes,35.0,No,Doctor,5.0,low,4.0,4,0.37,1.637,2.464,5.069,A
Female,Yes,68.0,No,Lawyer,0.0,low,1.0,4,19.033,3.455,4.289,1.883,D
Female,Yes,36.0,Yes,Entertainment,2.648,average,3.0,3,3.022,5.082,6.054,-6.104,B
Female,Yes,36.0,Yes,Artist,0.0,average,3.0,2,6.989,2.911,8.391,15.915,C
Male,Yes,47.0,Yes,Artist,0.0,average,4.0,6,10.406,7.186,5.18,4.98,A
Male,Yes,37.0,Yes,Artist,9.0,high,2.0,6,10.105,11.926,15.577,14.542,C
Male,No,20.0,No,Healthcare,1.0,low,4.0,6,1.906,-1.748,3.387,0.381,D
Female,Yes,40.0,Yes,Artist,2.0,low,1.0,6,2.376,3.561,6.37,2.1,B
Female,Yes,40.0,Yes,Homemaker,2.0,average,2.0,5,7.588,5.492,12.023,3.579,C
Male,No,26.0,No,Entertainment,1.0,low,2.0,6,8.324,6.128,4.767,6.281,A
Female,Yes,56.0,Yes,Marketing,0.0,average,2.0,6,14.08,6.834,14.361,11.476,C
Male,Yes,35.0,Yes,Artist,1.0,high,2.0,5,6.049,2.424,2.276,1.733,A
Male,Yes,56.0,No,Entertainment,1.0,average,3.0,6,8.503,10.495,11.271,-6.225,C
Male,Yes,47.0,Yes,Healthcare,1.0,average,2.0,4,9.436,7.956,3.67,9.539,D
Male,Yes,88.0,Yes,Lawyer,0.0,average,2.0,4,7.844,2.524,5.491,4.848,A
Female,No,31.0,No,Healthcare,1.0,low,5.0,6,11.759,12.985,11.266,14.581,C
Male,Yes,50.0,Yes,Entertainment,0.0,average,2.0,3,22.309,11.156,11.706,9.637,C
Male,Yes,43.0,No,Entertainment,0.0,average,3.0,3,4.909,7.585,5.791,4.984,A
Male,Yes,47.0,No,Engineer,2.648,average,1.0,6,14.099,7.511,0.59,6.811,D
Female,Yes,56.0,Yes,Artist,2.648,low,1.0,6,5.872,9.151,6.866,2.634,B
Male,Yes,88.0,Yes,Lawyer,1.0,average,1.0,6,4.336,4.539,3.827,6.042,A
Female,Yes,45.0,Yes,Artist,3.0,low,3.0,6,10.789,14.779,9.825,16.137,C
Female,No,28.0,No,Engineer,0.0,low,1.0,4,7.067,5.897,8.65,1.275,A
Male,Yes,57.0,Yes,Artist,0.0,low,1.0,6,20.999,5.368,22.996,6.586,C
Male,Yes,46.0,Yes,Artist,2.648,average,4.0,7,16.651,6.079,7.998,15.978,C
Male,Yes,85.0,Yes,Executive,0.0,high,2.0,6,7.671,-2.323,5.871,3.268,C
Female,No,35.0,No,Entertainment,0.0,low,1.0,6,6.285,0.923,2.888,4.561,A
Female,No,40.0,No,Engineer,0.0,low,3.0,3,7.667,5.829,4.46,5.126,A
Male,Yes,38.0,Yes,Artist,6.0,low,1.0,7,3.154,4.779,-1.79,5.575,D
Female,No,18.0,No,Healthcare,6.0,low,3.0,6,4.614,5.707,8.239,7.822,D
Male,No,31.0,Yes,Doctor,8.0,low,1.0,6,10.409,2.857,1.121,5.115,D
Female,Yes,48.0,Yes,Artist,4.0,average,3.0,6,11.386,7.301,-0.344,7.703,C
Female,Yes,58.0,Yes,Engineer,0.0,average,2.849,6,1.597,4.753,4.362,2.644,A
