Unnamed: 0,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group,Avg_Shop,Avg_Shop_Range
3676,Female,Yes,48.0,Yes,Homemaker,1.0,low,4.0,6.0,2.299,3.545,2.1180000000000003,-3.022,B,1.235,-5
3677,Female,Yes,39.0,Yes,Healthcare,8.0,average,2.0,6.0,11.015,1.435,3.333,1.5530000000000002,D,4.334,-5
3678,Male,No,27.0,Yes,Artist,1.0,low,3.0,6.0,6.575,4.571000000000001,6.015,-1.044,A,4.029,-5
3679,Female,No,36.0,Yes,Healthcare,2.0,low,3.0,6.0,5.5120000000000005,7.067,3.843,3.1439999999999997,A,4.8919999999999995,-5
3680,Male,Yes,35.0,Yes,Artist,9.0,average,2.0,6.0,14.863,13.376,12.264000000000001,4.226,C,11.182,5-15
3681,Male,Yes,35.0,Yes,Artist,8.0,low,4.0,7.0,6.1,7.563,6.726,2.491,A,5.72,5-15
3682,Female,Yes,48.0,No,Doctor,4.0,average,1.0,4.0,8.943999999999999,8.774,4.43,4.281000000000001,D,6.607,5-15
3683,Male,No,23.0,No,Healthcare,0.0,low,3.0,2.0,6.575,7.005,1.4780000000000002,7.335,D,5.598,5-15
3684,Female,Yes,42.0,Yes,Artist,5.0,low,1.0,6.0,5.073,5.649,1.318,6.148,A,4.547,-5
3685,Male,Yes,41.0,Yes,Artist,0.0,average,3.0,6.0,12.915999999999999,3.14,12.93,4.133,C,8.28,5-15
3686,Male,Yes,29.0,No,Executive,1.0,high,3.0,6.0,2.51,4.82,5.9879999999999995,10.495999999999999,D,5.954,5-15
3687,Male,Yes,36.0,Yes,Artist,0.0,average,2.0,6.0,17.309,1.194,5.644,6.965,C,7.778,5-15
3688,Male,Yes,60.0,Yes,Entertainment,0.0,low,2.0,3.0,6.767,5.361000000000001,6.568,1.8430000000000002,A,5.135,5-15
3689,Female,Yes,46.0,Yes,Artist,1.0,average,3.0,6.0,18.204,5.645,7.702999999999999,11.773,C,10.831,5-15
3690,Female,No,20.0,No,Healthcare,8.0,low,3.0,2.0,12.456,6.49,4.033,7.331,D,7.577999999999999,5-15
3691,Female,No,31.0,No,Healthcare,0.0,low,4.0,6.0,13.472999999999999,3.759,12.745,14.265999999999998,C,11.061,5-15
3692,Male,No,26.0,No,Doctor,0.0,low,2.0,6.0,6.303999999999999,0.706,11.876,8.884,D,6.942,5-15
3693,Male,Yes,28.0,No,Artist,1.0,low,3.0,6.0,7.0920000000000005,1.9909999999999999,6.425,3.383,A,4.723,-5
3694,Female,No,18.0,No,Healthcare,7.0,low,6.0,6.0,8.838,12.802999999999999,13.437000000000001,8.837,D,10.979000000000001,5-15
3695,Female,No,30.0,No,Healthcare,7.0,low,6.0,4.0,12.782,9.085,13.073,4.92,C,9.965,5-15
3696,Female,No,39.0,Yes,Entertainment,11.0,average,1.0,6.0,6.731,5.172000000000001,7.278,5.081,A,6.066,5-15
3697,Male,Yes,74.0,Yes,Entertainment,1.0,average,2.0,6.0,4.433,5.686,3.924,2.246,A,4.072,-5
3698,Female,No,52.0,Yes,Artist,9.0,low,1.0,6.0,17.288,5.072,14.329,9.192,C,11.47,5-15
3699,Male,Yes,66.0,Yes,Artist,1.0,average,3.0,6.0,9.229,3.343,11.655999999999999,9.118,C,8.336,5-15
3700,Male,No,31.0,Yes,Healthcare,0.0,low,3.0,6.0,15.58,13.812000000000001,9.971,-0.278,C,9.771,5-15
3701,Female,No,41.0,Yes,Artist,0.0,low,4.0,2.0,1.6019999999999999,0.426,7.162999999999999,2.411,B,2.9,-5
3702,Male,Yes,59.0,Yes,Artist,1.0,average,4.0,6.0,2.553,0.242,2.6289999999999996,1.499,B,1.7309999999999999,-5
3703,Female,Yes,39.0,Yes,Homemaker,8.0,high,2.0,6.0,8.986,2.2230000000000003,12.526,7.124,D,7.715,5-15
3704,Male,Yes,79.0,No,Lawyer,9.0,low,3.0,6.0,8.99,8.182,-0.147,-0.2,D,4.206,-5
3705,Male,No,26.0,No,Doctor,1.0,low,1.0,6.0,6.813,7.072,2.932,4.822,A,5.41,5-15
3706,Female,Yes,88.0,No,Lawyer,0.0,high,2.0,6.0,-2.27,2.665,5.122999999999999,4.596,B,2.528,-5
3707,Female,Yes,66.0,Yes,Engineer,0.0,average,3.0,6.0,8.175,6.52,3.133,4.986000000000001,A,5.704,5-15
3708,Male,No,26.0,Yes,Entertainment,7.0,low,5.0,5.0,1.258,9.131,8.127,-0.597,D,4.48,-5
3709,Female,No,41.0,Yes,Artist,1.0,low,1.0,4.0,4.518,7.069,8.296,-0.941,A,4.736000000000001,-5
3710,Female,Yes,36.0,No,Engineer,4.0,high,3.0,7.0,4.252,8.474,5.462999999999999,1.4480000000000002,A,4.909,-5
3711,Male,Yes,81.0,No,Executive,0.0,average,1.0,6.0,4.979,11.187000000000001,-3.96,12.411,D,6.154,5-15
3712,Female,No,25.0,No,Engineer,5.0,average,3.0,4.0,4.334,1.01,6.154,-0.332,B,2.7910000000000004,-5
3713,Male,No,42.0,Yes,Artist,1.0,average,1.0,4.0,6.569,5.956,3.0410000000000004,6.484,A,5.5120000000000005,5-15
3714,Male,No,32.0,No,Healthcare,0.0,low,5.0,6.0,2.966,5.1610000000000005,6.175,1.4269999999999998,B,3.932,-5
3715,Male,No,28.0,Yes,Healthcare,9.0,low,1.0,6.0,7.9879999999999995,-1.808,11.322000000000001,0.184,D,4.422,-5
3716,Female,No,28.0,No,Healthcare,7.0,low,4.0,6.0,7.599,2.702,8.005,7.851,D,6.539,5-15
3717,Male,No,26.0,Yes,Healthcare,8.0,low,5.0,6.0,6.797000000000001,7.895,4.558,-1.77,D,4.37,-5
3718,Female,Yes,50.0,Yes,Doctor,1.0,low,2.0,7.0,9.172,4.9,3.3,4.474,A,5.462000000000001,5-15
3719,Male,Yes,70.0,Yes,Lawyer,1.0,average,2.0,6.0,0.9279999999999999,7.562,1.531,-6.077999999999999,B,0.986,-5
3720,Female,No,38.0,No,Engineer,1.0,low,1.0,4.0,6.832999999999999,3.233,-0.9179999999999999,3.2239999999999998,A,3.093,-5
3721,Male,No,39.0,No,Artist,1.0,low,1.0,4.0,14.561,3.728,4.114,1.274,D,5.919,5-15
3722,Male,Yes,60.0,Yes,Artist,0.0,average,2.0,6.0,8.804,1.294,1.6,6.597,A,4.574,-5
3723,Male,Yes,63.0,Yes,Entertainment,0.0,average,3.0,6.0,6.542999999999999,5.992999999999999,6.478,6.468,C,6.37,5-15
3724,Female,Yes,68.0,No,Lawyer,1.0,low,2.0,4.0,4.28,6.966,0.718,8.511000000000001,B,5.119,5-15
3725,Male,Yes,47.0,Yes,Artist,0.0,low,1.0,6.0,3.9619999999999997,3.17,-0.026000000000000002,1.328,B,2.108,-5
3726,Male,Yes,40.0,Yes,Artist,1.0,low,2.0,6.0,1.1320000000000001,6.667000000000001,7.306,-1.081,B,3.5060000000000002,-5
3727,Male,Yes,46.0,No,Artist,1.0,average,3.0,6.0,3.613,4.417,4.444,-1.561,B,2.728,-5
3728,Male,Yes,42.0,Yes,Artist,6.0,low,3.0,6.0,4.957,6.745,8.907,2.6260000000000003,A,5.809,5-15
3729,Female,Yes,48.0,Yes,Artist,0.0,average,5.0,4.0,0.584,2.9960000000000004,1.758,-2.01,B,0.8320000000000001,-5
3730,Female,No,53.0,No,Lawyer,1.0,low,3.0,6.0,6.7170000000000005,2.765,3.4610000000000003,4.372,D,4.329,-5
3731,Male,Yes,65.0,Yes,Entertainment,0.0,average,2.0,6.0,2.4859999999999998,2.765,1.145,-0.618,B,1.444,-5
3732,Male,No,26.0,No,Doctor,0.0,average,3.0,6.0,6.183,7.746,5.968,1.065,A,5.24,5-15
3733,Male,No,40.0,Yes,Doctor,0.0,low,1.0,6.0,8.752,-3.804,13.743,8.151,D,6.711,5-15
3734,Female,Yes,86.0,No,Lawyer,0.0,high,2.0,6.0,20.055,11.355,11.23,4.252,C,11.722999999999999,5-15
3735,Female,No,30.0,Yes,Doctor,1.0,low,4.0,2.0,4.879,7.551,3.287,6.308,A,5.506,5-15
3736,Male,Yes,40.0,No,Executive,8.0,average,3.0,6.0,7.122999999999999,5.871,4.755,10.145,A,6.974,5-15
3737,Female,Yes,38.0,Yes,Artist,4.0,low,1.0,6.0,5.303,6.906000000000001,3.8710000000000004,3.8369999999999997,B,4.979,-5
3738,Female,Yes,74.0,Yes,Doctor,1.0,low,2.0,6.0,-0.139,9.607999999999999,7.254,2.1719999999999997,B,4.724,-5
3739,Male,No,25.0,Yes,Healthcare,1.0,low,3.0,6.0,11.672,3.2880000000000003,8.369,6.672999999999999,D,7.5,5-15
3740,Male,Yes,89.0,No,Lawyer,0.0,low,1.0,6.0,7.789,3.822,3.645,2.721,A,4.494,-5
3741,Male,No,30.0,Yes,Doctor,10.0,low,4.0,6.0,8.006,3.303,0.159,5.574,D,4.26,-5
3742,Male,Yes,33.0,No,Executive,0.0,high,5.0,3.0,5.318,5.447,11.75,4.934,D,6.862,5-15
3743,Female,Yes,37.0,Yes,Homemaker,3.0,high,3.0,6.0,8.801,8.46,2.057,1.1540000000000001,A,5.118,5-15
3744,Male,Yes,69.0,No,Lawyer,0.0,high,2.0,6.0,11.050999999999998,0.5579999999999999,14.943,6.205,C,8.189,5-15
3745,Female,Yes,51.0,Yes,Engineer,6.0,average,2.0,6.0,11.274000000000001,8.383,23.949,14.515999999999998,C,14.53,5-15
3746,Male,No,19.0,No,Artist,10.0,low,3.0,6.0,5.627000000000001,3.565,2.6660000000000004,4.302,A,4.04,-5
3747,Male,Yes,45.0,Yes,Entertainment,0.0,average,2.0,4.0,4.3580000000000005,3.4739999999999998,1.788,-1.912,B,1.9269999999999998,-5
3748,Female,No,32.0,No,Doctor,0.0,low,5.0,4.0,9.703,5.419,5.207000000000001,7.324,D,6.912999999999999,5-15
3749,Female,No,22.0,No,Doctor,3.0,low,4.0,2.0,7.037000000000001,4.578,5.461,1.923,D,4.75,-5
3750,Female,No,26.0,No,Engineer,1.0,low,6.0,6.0,2.7880000000000003,3.262,9.846,5.192,A,5.272,5-15
3751,Female,Yes,43.0,Yes,Artist,0.0,high,3.0,6.0,-1.413,5.724,6.7170000000000005,0.861,B,2.972,-5
3752,Male,No,40.0,No,Healthcare,7.0,low,2.0,6.0,8.948,4.516,8.4,0.639,D,5.626,5-15
3753,Male,Yes,48.0,Yes,Artist,1.0,average,3.0,6.0,20.16,7.806,6.8839999999999995,8.152999999999999,C,10.751,5-15
3754,Female,Yes,61.0,Yes,Doctor,1.0,average,2.0,6.0,3.198,4.793,2.4330000000000003,1.236,B,2.915,-5
3755,Female,No,20.0,No,Marketing,1.0,low,2.0,3.0,9.28,3.7710000000000004,7.0729999999999995,1.5430000000000001,D,5.417000000000001,5-15
3756,Male,No,22.0,No,Healthcare,0.0,low,4.0,6.0,5.215,3.423,14.629000000000001,3.342,D,6.652,5-15
3757,Female,No,31.0,Yes,Entertainment,9.0,low,3.0,7.0,9.312999999999999,16.192999999999998,-0.792,0.27899999999999997,D,6.247999999999999,5-15
3758,Male,No,25.0,Yes,Artist,9.0,low,3.0,6.0,4.277,6.265,4.003,3.443,A,4.497,-5
3759,Male,Yes,41.0,Yes,Healthcare,8.0,low,3.0,6.0,11.998,4.566,7.007999999999999,6.625,C,7.5489999999999995,5-15
3760,Male,Yes,36.0,Yes,Executive,9.0,high,3.0,6.0,11.384,9.465,10.457,9.437999999999999,C,10.186,5-15
3761,Male,Yes,48.0,Yes,Artist,1.0,high,5.0,2.0,13.454,0.483,0.254,2.9530000000000003,C,4.2860000000000005,-5
3762,Male,No,27.0,No,Artist,1.0,low,1.0,6.0,6.112,2.7430000000000003,4.7860000000000005,-1.5630000000000002,B,3.02,-5
3763,Male,No,35.0,Yes,Lawyer,1.0,low,1.0,4.0,5.526,8.877,7.416,-0.98,D,5.21,5-15
3764,Female,Yes,39.0,Yes,Doctor,0.0,average,3.0,6.0,7.14,9.488999999999999,12.477,4.721,C,8.457,5-15
3765,Male,Yes,38.0,No,Executive,0.0,average,3.0,6.0,5.492000000000001,3.9419999999999997,4.963,6.879,A,5.319,5-15
3766,Male,No,38.0,Yes,Artist,1.0,average,3.0,6.0,6.185,3.036,3.3480000000000003,2.01,A,3.645,-5
3767,Male,Yes,80.0,No,Artist,1.0,low,2.0,6.0,6.7139999999999995,7.257000000000001,6.17,4.1339999999999995,A,6.069,5-15
3768,Male,Yes,57.0,Yes,Entertainment,1.0,average,2.0,6.0,16.892,4.437,0.6729999999999999,3.562,C,6.391,5-15
3769,Male,Yes,61.0,Yes,Entertainment,9.0,average,2.0,6.0,0.8190000000000001,6.611000000000001,14.825,8.838,C,7.773,5-15
3770,Male,No,29.0,Yes,Healthcare,5.0,low,4.0,2.0,0.462,5.896,8.001,-4.703,D,2.414,-5
3771,Female,No,23.0,No,Healthcare,1.0,low,4.0,6.0,7.24,7.1339999999999995,9.539,5.487,D,7.35,5-15
3772,Female,Yes,83.0,No,Lawyer,1.0,low,1.0,6.0,9.03,8.576,8.436,10.354000000000001,D,9.099,5-15
3773,Male,Yes,40.0,Yes,Entertainment,0.0,average,3.0,6.0,0.5920000000000001,3.345,6.104,0.9790000000000001,B,2.755,-5
3774,Male,Yes,35.0,No,Artist,0.0,low,6.0,4.0,20.726,4.5969999999999995,8.603,11.239,C,11.290999999999999,5-15
3775,Male,Yes,41.0,Yes,Doctor,9.0,average,2.0,6.0,7.942,5.872000000000001,4.7669999999999995,-1.219,B,4.34,-5
3776,Female,Yes,38.0,Yes,Artist,1.0,average,2.0,6.0,2.42,7.646,8.616,1.8,B,5.12,5-15
3777,Male,Yes,81.0,No,Entertainment,1.0,low,1.0,6.0,5.687,8.853,4.8469999999999995,4.941,A,6.082000000000001,5-15
3778,Female,Yes,58.0,Yes,Homemaker,2.0,low,1.0,6.0,13.446,8.193,16.004,6.94,C,11.145999999999999,5-15
3779,Female,No,38.0,No,Engineer,8.0,average,1.0,4.0,9.415,1.213,2.214,4.9,A,4.436,-5
3780,Male,Yes,18.0,No,Doctor,10.0,low,2.0,6.0,9.741,10.467,0.474,-0.46,D,5.055,5-15
3781,Male,No,37.0,Yes,Artist,1.0,low,4.0,6.0,-4.456,-0.855,5.686,0.083,B,0.114,-5
3782,Male,Yes,43.0,No,Artist,4.0,average,2.0,6.0,16.004,5.598,14.714,17.484,C,13.45,5-15
3783,Female,No,36.0,Yes,Doctor,4.0,low,1.0,2.0,4.467,5.954,3.7,0.261,B,3.595,-5
3784,Female,Yes,76.0,Yes,Lawyer,0.0,high,2.0,6.0,5.42,7.507000000000001,5.6579999999999995,5.956,A,6.135,5-15
3785,Male,No,33.0,No,Entertainment,14.0,low,1.0,6.0,12.482999999999999,0.275,5.555,-4.0089999999999995,D,3.576,-5
3786,Male,Yes,40.0,No,Executive,1.0,high,5.0,4.0,-2.174,8.385,4.3469999999999995,1.3969999999999998,B,2.989,-5
3787,Male,Yes,47.0,No,Executive,1.0,high,7.0,2.0,10.243,2.469,4.643,5.6579999999999995,D,5.752999999999999,5-15
3788,Male,Yes,81.0,No,Lawyer,8.0,low,2.0,6.0,2.824,1.9709999999999999,1.187,-1.935,B,1.012,-5
3789,Male,No,27.0,Yes,Artist,10.0,low,3.0,6.0,6.191,-6.657,7.822,8.119,D,3.8689999999999998,-5
3790,Male,No,29.0,No,Entertainment,1.0,low,5.0,6.0,11.199000000000002,2.386,3.843,2.533,D,4.99,-5
3791,Female,No,38.0,Yes,Doctor,4.0,low,3.0,6.0,4.681,4.662,1.0390000000000001,2.237,A,3.155,-5
3792,Male,No,47.0,No,Entertainment,1.0,average,1.0,4.0,4.527,5.593999999999999,6.062,7.024,A,5.8020000000000005,5-15
3793,Female,No,33.0,Yes,Engineer,1.0,low,5.0,7.0,-0.48100000000000004,0.35700000000000004,6.202000000000001,5.205,D,2.821,-5
3794,Male,Yes,51.0,No,Entertainment,1.0,average,5.0,4.0,1.35,2.887,7.385,6.233,D,4.4639999999999995,-5
3795,Female,Yes,86.0,No,Lawyer,1.0,high,2.0,6.0,7.369,4.279,2.536,4.471,A,4.664,-5
3796,Female,Yes,40.0,Yes,Entertainment,1.0,average,2.0,6.0,4.371,5.294,2.7239999999999998,2.759,A,3.787,-5
3797,Male,Yes,59.0,Yes,Artist,3.0,average,2.0,6.0,-2.262,3.33,1.3840000000000001,0.812,B,0.816,-5
3798,Male,Yes,33.0,Yes,Doctor,0.0,average,2.0,6.0,2.0869999999999997,3.562,8.515,-0.725,B,3.36,-5
3799,Female,Yes,71.0,No,Artist,1.0,high,2.0,4.0,3.81,-3.388,2.912,1.6340000000000001,B,1.242,-5
3800,Female,No,32.0,No,Entertainment,3.0,low,6.0,4.0,8.107000000000001,9.335,1.374,5.05,D,5.966,5-15
3801,Male,Yes,26.0,No,Artist,3.0,average,2.0,6.0,9.05,7.102,5.9479999999999995,2.234,A,6.084,5-15
3802,Male,Yes,70.0,Yes,Artist,1.0,low,2.0,6.0,2.378,2.572,10.13,0.632,B,3.928,-5
3803,Male,Yes,30.0,No,Executive,5.0,high,4.0,6.0,5.746,-0.21899999999999997,6.445,4.261,A,4.058,-5
3804,Male,Yes,37.0,No,Executive,9.0,high,6.0,6.0,0.258,7.06,2.6069999999999998,2.667,D,3.148,-5
3805,Female,No,30.0,Yes,Doctor,0.0,low,9.0,4.0,7.478,5.1080000000000005,6.9079999999999995,3.7489999999999997,A,5.811,5-15
3806,Female,No,23.0,No,Doctor,0.0,low,3.0,6.0,13.535,4.001,10.797,20.874000000000002,C,12.302,5-15
3807,Female,No,42.0,Yes,Artist,0.0,low,2.0,1.0,4.447,4.335,10.935,0.519,B,5.059,5-15
3808,Male,Yes,48.0,No,Executive,1.0,high,4.0,1.0,0.882,3.742,4.956,-3.08,B,1.625,-5
3809,Male,No,28.0,Yes,Healthcare,0.0,low,7.0,6.0,12.970999999999998,7.028,13.492,5.957999999999999,C,9.862,5-15
3810,Male,Yes,85.0,Yes,Lawyer,1.0,low,1.0,6.0,3.897,4.901,4.213,6.809,B,4.955,-5
3811,Male,No,18.0,No,Healthcare,1.0,low,4.0,6.0,10.523,5.129,0.873,-0.95,D,3.8939999999999997,-5
3812,Male,Yes,35.0,Yes,Artist,4.0,average,2.0,2.0,14.024000000000001,5.7,11.048,5.6160000000000005,C,9.097000000000001,5-15
3813,Female,No,27.0,No,Engineer,1.0,average,1.0,4.0,9.156,7.659,5.587999999999999,1.787,A,6.047000000000001,5-15
3814,Male,Yes,68.0,Yes,Entertainment,0.0,low,3.0,2.0,7.527,6.445,8.54,6.185,A,7.1739999999999995,5-15
3815,Male,Yes,52.0,No,Engineer,0.0,average,6.0,4.0,2.832,4.698,5.69,-1.9909999999999999,B,2.807,-5
3816,Male,No,20.0,No,Healthcare,5.0,low,5.0,2.0,8.869,7.505,7.334,-1.314,D,5.598,5-15
3817,Male,Yes,35.0,Yes,Artist,7.0,low,3.0,6.0,15.658,6.14,7.858,1.196,D,7.712999999999999,5-15
3818,Female,No,21.0,Yes,Healthcare,0.0,low,4.0,1.0,10.068999999999999,1.088,7.587000000000001,6.601,D,6.336,5-15
3819,Female,No,42.0,No,Entertainment,1.0,low,3.0,6.0,4.092,2.265,1.125,4.96,A,3.11,-5
3820,Female,Yes,50.0,Yes,Artist,0.0,average,2.0,6.0,10.85,11.325,5.768,8.45,C,9.097999999999999,5-15
3821,Female,No,32.0,No,Artist,1.0,low,6.0,4.0,12.575,7.617999999999999,4.944,-0.685,D,6.1129999999999995,5-15
3822,Male,No,19.0,No,Healthcare,8.0,low,5.0,2.0,6.331,8.16,1.359,3.466,D,4.829,-5
3823,Male,No,22.0,No,Healthcare,0.0,low,4.0,6.0,10.974,-0.132,1.9240000000000002,2.434,D,3.8,-5
3824,Male,No,27.0,Yes,Healthcare,1.0,low,3.0,6.0,19.602999999999998,14.09,11.41,10.952,C,14.014000000000001,5-15
3825,Female,No,40.0,No,Lawyer,8.0,low,1.0,6.0,3.04,-0.10300000000000001,3.386,0.51,D,1.7080000000000002,-5
3826,Female,No,46.0,Yes,Artist,1.0,low,1.0,3.0,2.725,3.08,1.275,2.722,B,2.45,-5
3827,Male,Yes,65.0,Yes,Entertainment,3.0,low,3.0,6.0,10.37,6.044,11.315,11.913,C,9.91,5-15
3828,Female,No,18.0,No,Healthcare,0.0,low,4.0,6.0,5.8629999999999995,12.296,9.557,4.7589999999999995,D,8.119,5-15
3829,Female,Yes,53.0,Yes,Artist,2.0,average,4.0,6.0,17.829,9.431000000000001,10.007,15.94,C,13.302,5-15
3830,Male,Yes,59.0,No,Executive,0.0,low,5.0,4.0,1.632,3.2969999999999997,5.319,1.78,B,3.0069999999999997,-5
3831,Female,No,32.0,Yes,Healthcare,8.0,average,3.0,6.0,14.924000000000001,5.6,0.622,4.272,D,6.354,5-15
3832,Male,Yes,39.0,Yes,Artist,1.0,average,3.0,6.0,-1.6219999999999999,5.162000000000001,-2.906,4.56,B,1.2990000000000002,-5
3833,Male,Yes,88.0,No,Artist,7.0,low,1.0,6.0,14.055,9.039,4.6339999999999995,-0.16899999999999998,D,6.89,5-15
3834,Male,Yes,61.0,Yes,Executive,9.0,high,3.0,6.0,9.968,7.678999999999999,9.13,3.605,C,7.596,5-15
3835,Male,No,21.0,No,Healthcare,1.0,average,4.0,6.0,10.558,13.151,-1.869,4.809,D,6.662000000000001,5-15
3836,Male,No,40.0,Yes,Healthcare,1.0,low,4.0,6.0,16.391,4.984,8.814,10.970999999999998,D,10.29,5-15
3837,Male,Yes,58.0,Yes,Artist,1.0,average,4.0,6.0,12.407,11.468,10.866,5.74,C,10.12,5-15
3838,Female,No,27.0,Yes,Marketing,3.0,low,3.0,6.0,7.095,10.254000000000001,2.214,0.17,D,4.933,-5
3839,Female,Yes,51.0,Yes,Engineer,1.0,average,2.0,6.0,10.759,5.169,14.255,6.042000000000001,C,9.056000000000001,5-15
3840,Female,Yes,48.0,Yes,Engineer,0.0,high,4.0,6.0,7.002000000000001,1.65,5.129,3.467,B,4.312,-5
3841,Male,Yes,89.0,No,Executive,0.0,high,2.0,6.0,4.959,4.698,4.061,2.434,A,4.038,-5
3842,Female,No,40.0,Yes,Artist,6.0,low,1.0,6.0,18.820999999999998,3.997,13.437000000000001,9.461,C,11.429,5-15
3843,Male,No,56.0,Yes,Artist,2.0,low,1.0,6.0,4.06,-2.8160000000000003,2.449,3.984,B,1.919,-5
3844,Male,Yes,36.0,Yes,Entertainment,9.0,high,3.0,6.0,6.606,-5.0489999999999995,3.234,2.975,B,1.942,-5
3845,Female,No,38.0,Yes,Doctor,5.0,low,3.0,2.0,7.053999999999999,7.769,4.973,5.392,A,6.297000000000001,5-15
3846,Male,Yes,47.0,Yes,Entertainment,1.0,low,4.0,6.0,12.097999999999999,14.069,7.279,4.936,C,9.596,5-15
3847,Male,Yes,61.0,Yes,Artist,1.0,average,4.0,6.0,12.999,10.131,10.121,12.009,C,11.315,5-15
3848,Male,Yes,89.0,Yes,Lawyer,0.0,high,2.0,6.0,18.533,13.399000000000001,6.405,7.462000000000001,C,11.45,5-15
3849,Male,Yes,55.0,No,Homemaker,2.0,low,1.0,3.0,8.971,3.924,3.748,4.754,A,5.349,5-15
3850,Female,Yes,43.0,Yes,Artist,4.0,average,2.0,6.0,8.201,5.734,2.694,6.817,A,5.862,5-15
3851,Male,No,28.0,No,Doctor,10.0,low,3.0,6.0,7.7829999999999995,12.642999999999999,8.198,18.525,C,11.787,5-15
3852,Male,Yes,42.0,No,Entertainment,0.0,average,4.0,4.0,2.269,5.254,4.163,-2.773,B,2.228,-5
3853,Male,No,33.0,Yes,Artist,1.0,average,3.0,4.0,5.68,8.005,-2.705,6.124,D,4.276,-5
3854,Female,Yes,60.0,No,Lawyer,1.0,high,2.0,6.0,15.61,11.15,12.495999999999999,6.58,C,11.459000000000001,5-15
3855,Male,No,59.0,Yes,Artist,1.0,low,1.0,6.0,1.983,1.189,6.405,1.6469999999999998,B,2.806,-5
3856,Male,No,31.0,Yes,Healthcare,0.0,low,3.0,5.0,1.1179999999999999,6.419,10.682,4.7010000000000005,D,5.73,5-15
3857,Female,No,31.0,Yes,Artist,2.0,low,3.0,6.0,6.443,3.5,5.779,4.672,A,5.098,5-15
3858,Male,Yes,43.0,Yes,Doctor,14.0,low,2.0,6.0,6.747000000000001,3.123,6.862,0.43799999999999994,A,4.292,-5
3859,Female,No,42.0,Yes,Marketing,10.0,low,3.0,6.0,18.297,6.165,9.675,-3.5010000000000003,D,7.659,5-15
3860,Male,Yes,29.0,No,Entertainment,7.0,average,2.0,3.0,3.83,4.602,0.68,6.697,D,3.952,-5
3861,Female,No,53.0,Yes,Artist,3.0,average,3.0,4.0,7.227,3.2,7.026,6.267,A,5.93,5-15
3862,Female,No,21.0,No,Healthcare,8.0,low,7.0,2.0,3.305,3.625,9.401,-1.8219999999999998,D,3.627,-5
3863,Male,No,41.0,Yes,Entertainment,7.0,low,2.0,1.0,11.395999999999999,5.617000000000001,5.5920000000000005,-0.7659999999999999,D,5.46,5-15
3864,Male,Yes,40.0,Yes,Doctor,0.0,average,3.0,3.0,6.6610000000000005,7.555,7.247000000000001,6.1739999999999995,A,6.909,5-15
3865,Male,No,31.0,No,Healthcare,1.0,average,4.0,6.0,11.501,11.681,6.886,17.835,C,11.975999999999999,5-15
3866,Male,No,26.0,Yes,Doctor,4.0,low,3.0,2.0,6.8420000000000005,2.782,6.222,4.148,A,4.998,-5
3867,Female,No,18.0,No,Healthcare,0.0,low,5.0,4.0,3.765,6.268,4.753,-2.648,D,3.034,-5
3868,Female,No,19.0,No,Healthcare,8.0,average,3.0,6.0,9.214,3.295,-1.349,-4.168,D,1.7480000000000002,-5
3869,Male,Yes,42.0,Yes,Executive,1.0,high,3.0,6.0,20.146,-0.5770000000000001,4.122,9.627,C,8.33,5-15
3870,Female,Yes,52.0,No,Engineer,9.0,average,5.0,4.0,4.4510000000000005,6.001,3.3539999999999996,-0.557,B,3.312,-5
3871,Female,Yes,50.0,Yes,Artist,4.0,average,3.0,5.0,14.198,8.63,7.779,10.237,C,10.211,5-15
3872,Male,No,33.0,No,Entertainment,1.0,low,3.0,6.0,2.865,2.673,10.877,1.286,D,4.425,-5
3873,Male,Yes,71.0,Yes,Executive,0.0,average,3.0,6.0,8.722999999999999,6.542000000000001,4.175,5.653,A,6.273,5-15
3874,Female,Yes,59.0,No,Entertainment,8.0,average,2.0,6.0,-1.255,4.655,3.0010000000000003,0.55,B,1.7380000000000002,-5
3875,Male,Yes,29.0,No,Executive,1.0,high,3.0,6.0,11.306,0.773,9.881,0.251,D,5.553,5-15
3876,Male,Yes,43.0,No,Executive,4.0,average,5.0,4.0,7.3229999999999995,3.983,3.909,2.0069999999999997,A,4.306,-5
3877,Female,No,52.0,Yes,Artist,1.0,low,1.0,6.0,4.283,2.992,1.105,0.349,A,2.182,-5
3878,Male,Yes,36.0,Yes,Homemaker,1.0,average,2.0,3.0,7.207999999999999,7.702000000000001,3.755,15.208,C,8.468,5-15
3879,Female,No,59.0,Yes,Doctor,0.0,low,4.0,6.0,4.996,2.169,7.776,2.778,B,4.43,-5
3880,Female,No,23.0,No,Healthcare,1.0,low,3.0,6.0,10.434000000000001,0.551,8.704,2.504,D,5.547999999999999,5-15
3881,Female,No,39.0,Yes,Artist,0.0,low,1.0,4.0,2.9389999999999996,4.526,1.119,2.251,B,2.7089999999999996,-5
3882,Male,Yes,39.0,Yes,Entertainment,1.0,average,2.0,6.0,2.291,-1.331,2.577,5.135,B,2.168,-5
3883,Female,Yes,46.0,Yes,Entertainment,5.0,low,2.0,6.0,5.13,6.787000000000001,7.94,6.422999999999999,A,6.57,5-15
