ID,Gender,Ever_Married,Age,Graduated,Profession,Work_Experience,Spending_Score,Family_Size,Shop_Day,Shop_Other,Shop_Dairy,Shop_Household,Shop_Meat,Group
464678.0,Male,Yes,47.0,Yes,Executive,1.0,High,5.0,4.0,16.262,12.013,6.636,11.892,C
,Male,Yes,42.0,Yes,Artist,0.0,Average,3.0,7.0,6.563,3.856,7.401,3.767,A
463848.0,Male,Yes,48.0,Yes,Artist,1.0,average,4.0,1.0,6.72,6.446,7.21,6.237,C
462495.0,Male,Yes,84.0,No,Lawyer,0.0,High,2.0,6.0,8.109,4.36,4.339,7.575,A
462144.0,Female,No,39.0,Yes,Artist,3.0,Low,1.0,6.0,9.775,3.069,5.933,4.62,A
461000.0,Male,Yes,61.0,No,Marketing,1.0,High,2.0,3.0,8.015,0.585,5.888,4.485,A
459319.0,Female,Yes,46.0,No,Artist,1.0,High,2.0,6.0,15.381,6.874,12.539,11.026,C
467581.0,Female,Yes,33.0,Yes,,2.0,Average,2.0,6.0,13.615,2.289,0.264,5.261,D
463669.0,Female,Yes,31.0,Yes,Marketing,7.0,High,4.0,2.0,6.788,1.623,5.328,6.969,A
460604.0,Female,Yes,41.0,No,Entertainment,9.0,High,2.0,4.0,8.007,2.347,6.189,5.781,A
464912.0,Male,,32.0,Yes,Doctor,,Average,2.0,4.0,7.109,6.881,6.523,2.233,A
466645.0,Male,Yes,66.0,Yes,Lawyer,5.0,average,2.0,6.0,13.747,7.503,11.971,16.657,C
459715.0,Male,No,20.0,No,Healthcare,2.0,average,4.0,6.0,10.856,11.09,5.066,8.127,D
463828.0,Male,Yes,43.0,No,Engineer,0.0,Average,2.0,1.0,13.041,16.426,3.847,10.945,C
467438.0,Male,No,28.0,No,Entertainment,6.0,Low,3.0,6.0,5.435,3.411,3.595,4.779,A
463031.0,Female,Yes,38.0,Yes,Artist,1.0,Average,4.0,6.0,-1.569,5.097,5.956,4.047,B
465219.0,Male,Yes,42.0,Yes,,5.0,Low,2.0,4.0,13.411,0.206,14.633,10.382,C
467497.0,Male,Yes,51.0,Yes,Artist,1.0,Low,3.0,6.0,12.375,2.0,5.115,-1.455,D
462112.0,Male,Yes,78.0,Yes,Lawyer,1.0,Low,1.0,6.0,8.893,1.233,14.106,-1.158,D
461773.0,Male,Yes,,Yes,Entertainment,1.0,average,3.0,6.0,1.871,0.161,2.269,4.766,B
465178.0,Female,Yes,89.0,Yes,Lawyer,0.0,average,,6.0,-2.842,11.042,4.349,-3.484,B
465599.0,Female,Yes,47.0,Yes,Healthcare,0.0,Average,6.0,1.0,12.456,5.276,11.323,1.589,C
459079.0,Male,Yes,84.0,Yes,Lawyer,,High,2.0,6.0,5.49,5.066,9.344,3.687,A
460261.0,Female,Yes,58.0,Yes,Lawyer,1.0,High,4.0,1.0,10.006,7.22,7.018,7.999,C
466749.0,Male,No,21.0,,Healthcare,1.0,Low,5.0,3.0,8.218,5.21,1.114,7.467,D
459037.0,Female,No,23.0,No,Engineer,1.0,Low,,6.0,-0.507,9.678,10.178,5.893,D
465139.0,Male,Yes,40.0,No,Executive,9.0,average,2.0,6.0,6.024,4.276,1.405,10.371,D
,Female,No,19.0,No,Doctor,0.0,Low,3.0,4.0,10.397,7.657,6.451,8.253,D
,Female,No,40.0,Yes,Lawyer,1.0,Low,1.0,6.0,8.13,9.343,3.212,4.829,A
459977.0,Female,No,41.0,Yes,Artist,4.0,Low,1.0,6.0,1.37,10.243,10.82,5.884,D
461242.0,Male,Yes,52.0,Yes,Healthcare,1.0,Low,2.0,6.0,2.773,-1.64,7.624,2.162,D
464995.0,Male,Yes,45.0,No,Executive,3.0,average,4.0,4.0,5.788,2.547,0.968,0.503,D
461508.0,Male,No,33.0,Yes,Artist,8.0,average,1.0,6.0,7.033,6.707,5.477,3.975,A
459174.0,Male,No,43.0,Yes,Artist,1.0,Low,2.0,4.0,-2.174,5.33,-0.035,-1.329,B
465852.0,Male,Yes,39.0,Yes,Doctor,1.0,Low,2.0,4.0,-1.229,2.908,-0.659,-6.257,B
466892.0,Male,Yes,51.0,Yes,Artist,1.0,Average,3.0,6.0,3.603,1.326,13.623,12.203,C
463693.0,Male,Yes,35.0,Yes,Artist,9.0,High,3.0,6.0,18.38,3.727,13.179,13.601,C
464190.0,Male,No,37.0,Yes,Executive,3.0,Low,1.0,6.0,,-1.634,8.626,1.228,D
459391.0,Female,No,40.0,Yes,Engineer,1.0,Low,4.0,6.0,7.394,8.792,3.662,2.238,D
462390.0,Female,No,28.0,No,,0.0,Low,4.0,3.0,0.257,2.63,-1.006,1.348,B
467177.0,Male,No,69.0,Yes,Marketing,8.0,Low,,6.0,9.501,6.036,5.129,5.462,A
461343.0,Male,Yes,27.0,Yes,Artist,6.0,Average,2.0,6.0,7.112,4.716,6.216,-2.52,B
459661.0,Male,Yes,62.0,Yes,Executive,0.0,High,3.0,6.0,11.327,10.722,10.85,8.282,C
459854.0,Female,Yes,57.0,Yes,Artist,0.0,High,2.0,6.0,,6.144,10.277,15.574,C
458995.0,Male,Yes,62.0,No,Executive,0.0,High,4.0,6.0,5.321,4.861,5.459,-4.195,B
459751.0,Male,No,28.0,No,Marketing,0.0,average,6.0,6.0,3.414,1.721,4.388,0.271,B
466951.0,Female,Yes,52.0,Yes,Artist,0.0,High,3.0,6.0,8.185,3.951,8.741,9.578,C
459971.0,Female,No,40.0,Yes,Healthcare,8.0,Low,1.0,6.0,7.216,4.878,5.776,-0.349,A
465370.0,Female,No,53.0,Yes,Artist,0.0,Low,1.0,6.0,3.991,4.102,6.278,2.894,B
462178.0,Female,Yes,73.0,Yes,Lawyer,7.0,Low,2.0,6.0,5.096,4.22,7.524,7.518,A
463277.0,Female,Yes,26.0,No,Engineer,6.0,Low,2.0,3.0,6.723,7.497,4.253,-0.355,D
461836.0,Male,Yes,53.0,Yes,Artist,6.0,average,3.0,6.0,9.66,11.014,6.493,-2.551,C
466836.0,Female,No,42.0,Yes,,0.0,Low,1.0,4.0,8.058,5.859,-1.459,2.951,D
464449.0,Female,No,67.0,Yes,Engineer,0.0,Low,,6.0,12.115,1.391,2.347,1.284,D
461443.0,Female,Yes,70.0,Yes,Artist,1.0,Average,2.0,6.0,19.463,9.421,13.123,5.1,C
459222.0,Female,Yes,68.0,Yes,Artist,1.0,Average,3.0,6.0,14.04,5.206,12.705,1.838,C
459549.0,Male,No,22.0,No,Healthcare,9.0,Low,5.0,4.0,8.638,0.478,10.282,3.291,D
462292.0,Male,Yes,65.0,Yes,Artist,1.0,Low,1.0,6.0,7.297,4.327,7.729,2.96,A
467505.0,Male,Yes,43.0,Yes,Artist,0.0,Low,4.0,6.0,9.316,5.426,7.861,9.957,D
463992.0,Male,Yes,39.0,Yes,,0.0,average,2.0,6.0,11.666,4.103,7.258,1.968,B
459560.0,Male,Yes,89.0,No,Lawyer,1.0,average,2.0,6.0,4.807,1.302,7.093,-3.133,B
464944.0,Female,Yes,37.0,Yes,Entertainment,0.0,Low,2.0,4.0,2.761,-0.882,9.175,-0.269,B
459333.0,Male,No,29.0,Yes,Healthcare,1.0,Low,2.0,6.0,8.533,5.997,-0.949,4.407,D
467286.0,Male,No,27.0,Yes,Healthcare,1.0,average,3.0,4.0,10.288,7.737,7.266,10.538,D
459011.0,Male,Yes,88.0,No,Lawyer,1.0,Low,1.0,6.0,6.704,5.886,1.745,0.239,A
467076.0,Female,Yes,48.0,Yes,Doctor,0.0,average,2.0,6.0,0.383,-2.689,3.309,0.27,B
462577.0,Female,Yes,70.0,No,Marketing,0.0,High,2.0,4.0,5.164,0.585,11.135,1.976,D
460346.0,Female,Yes,40.0,Yes,Artist,12.0,Average,,6.0,,10.182,7.263,13.006,C
459900.0,Male,No,52.0,Yes,Artist,6.0,Low,1.0,6.0,13.175,7.726,8.912,1.687,C
462990.0,Female,No,25.0,Yes,Healthcare,3.0,Low,5.0,4.0,10.011,9.815,1.285,10.491,D
464625.0,Female,No,48.0,Yes,Artist,0.0,Low,2.0,6.0,-3.239,-2.842,1.685,-2.94,B
464790.0,Female,No,42.0,Yes,Artist,,average,1.0,4.0,12.044,5.05,19.232,5.926,C
460012.0,Female,Yes,50.0,Yes,Artist,1.0,average,3.0,2.0,11.091,7.815,12.545,3.893,C
459968.0,Male,No,39.0,Yes,Artist,11.0,Low,1.0,7.0,5.686,7.607,2.231,3.921,A
464221.0,Male,Yes,56.0,Yes,Entertainment,0.0,average,,4.0,4.54,6.239,7.192,3.593,A
465031.0,Female,Yes,67.0,Yes,,1.0,Average,2.0,6.0,6.178,3.666,7.229,4.328,A
465522.0,Female,No,29.0,Yes,Healthcare,2.0,Low,8.0,5.0,2.535,2.923,2.787,0.389,B
465212.0,Male,Yes,46.0,Yes,Executive,,High,4.0,3.0,5.818,0.295,2.587,0.696,B
461575.0,Male,No,31.0,No,Doctor,1.0,Low,4.0,,16.677,-0.194,9.393,8.2,C
460001.0,Male,Yes,41.0,Yes,Artist,4.0,Average,2.0,2.0,3.92,5.633,5.627,5.673,A
460778.0,Male,No,27.0,Yes,Artist,0.0,Low,8.0,4.0,6.632,9.168,0.109,6.235,D
460700.0,Male,Yes,56.0,Yes,Entertainment,1.0,Average,3.0,,2.849,4.741,1.081,1.11,B
460616.0,Male,Yes,32.0,Yes,,2.0,Average,2.0,3.0,11.459,5.851,7.165,2.725,C
462665.0,Female,Yes,59.0,Yes,Artist,4.0,Average,4.0,7.0,,10.873,11.744,11.76,C
461945.0,Female,Yes,87.0,Yes,Artist,0.0,Low,1.0,6.0,13.346,7.002,7.749,11.109,C
465798.0,Female,No,41.0,Yes,Healthcare,0.0,Low,3.0,6.0,13.619,12.209,9.229,8.273,C
461201.0,Female,No,59.0,Yes,Artist,,Low,1.0,6.0,15.085,7.325,8.771,10.71,C
,Female,Yes,55.0,Yes,Entertainment,1.0,Average,5.0,6.0,1.975,5.049,3.51,-0.168,B
462893.0,Female,Yes,52.0,No,Artist,1.0,Average,3.0,4.0,11.675,10.753,8.23,8.833,C
459208.0,Female,Yes,61.0,Yes,Artist,1.0,High,2.0,3.0,24.138,4.309,8.822,10.744,C
461896.0,Male,Yes,46.0,Yes,Artist,1.0,Low,1.0,6.0,2.649,5.016,10.064,-1.065,B
459868.0,Female,Yes,46.0,Yes,Engineer,1.0,Average,2.0,6.0,12.473,-1.301,10.49,12.295,C
464568.0,Male,Yes,36.0,Yes,Artist,8.0,Average,2.0,6.0,-0.363,2.836,3.183,4.607,B
462492.0,Male,Yes,36.0,No,Artist,1.0,average,4.0,2.0,2.341,5.732,2.311,-1.902,B
467559.0,Male,Yes,58.0,Yes,Executive,0.0,Average,4.0,6.0,9.903,12.208,8.232,11.792,C
464277.0,Male,No,25.0,Yes,Artist,2.0,Low,1.0,6.0,7.009,2.919,3.627,4.311,A
462798.0,Male,Yes,65.0,Yes,Artist,7.0,High,2.0,,7.66,9.236,8.563,9.249,C
461924.0,Female,Yes,89.0,No,Lawyer,1.0,High,3.0,6.0,3.101,5.644,1.242,0.997,B
460998.0,Male,No,27.0,Yes,,0.0,Low,3.0,3.0,2.511,8.295,2.668,3.969,B
463630.0,Male,No,39.0,Yes,Entertainment,1.0,Low,2.0,6.0,3.382,3.174,4.726,4.634,A
462173.0,Male,Yes,89.0,Yes,Executive,3.0,Low,3.0,6.0,5.833,8.063,3.476,7.839,A
463569.0,Female,Yes,59.0,No,Marketing,1.0,Average,4.0,1.0,4.332,3.628,5.101,3.079,D
460044.0,Female,Yes,47.0,Yes,Artist,0.0,average,2.0,1.0,3.028,2.689,2.888,-3.193,B
461026.0,Female,Yes,41.0,Yes,Artist,7.0,Average,2.0,6.0,4.377,2.232,6.795,2.618,B
461468.0,Male,Yes,66.0,Yes,Entertainment,,Average,3.0,6.0,5.692,6.351,9.103,14.465,C
467224.0,Female,No,19.0,No,Entertainment,0.0,Low,4.0,6.0,8.907,-2.811,-0.043,2.636,D
462879.0,Male,Yes,74.0,Yes,Lawyer,1.0,average,2.0,6.0,7.632,8.071,5.835,5.956,A
460349.0,Male,,35.0,Yes,Artist,3.0,Average,2.0,6.0,6.391,7.285,13.543,0.384,C
459591.0,Male,Yes,50.0,Yes,Artist,1.0,Average,3.0,6.0,19.804,13.108,9.349,12.535,C
459133.0,Male,No,23.0,No,Entertainment,1.0,average,,4.0,3.626,4.075,-8.089,8.84,D
465465.0,Female,Yes,28.0,Yes,Artist,8.0,Low,2.0,6.0,3.914,5.964,3.856,9.776,B
460231.0,Male,Yes,59.0,Yes,Executive,11.0,High,3.0,6.0,15.089,8.201,11.245,6.575,C
461111.0,Female,Yes,42.0,Yes,Doctor,8.0,Low,1.0,6.0,4.996,4.524,8.415,6.383,A
459203.0,Male,Yes,35.0,Yes,Engineer,0.0,Low,2.0,6.0,5.657,5.884,5.001,2.297,B
463540.0,Male,Yes,56.0,Yes,Artist,8.0,Average,3.0,6.0,7.753,-3.563,6.207,3.139,C
461971.0,Male,Yes,50.0,Yes,Entertainment,1.0,Average,4.0,3.0,4.781,2.653,3.435,-2.676,B
467183.0,Male,Yes,39.0,Yes,Entertainment,4.0,Average,4.0,6.0,0.504,1.129,1.665,3.374,B
466548.0,Female,Yes,45.0,Yes,Artist,1.0,Average,2.0,6.0,1.106,6.247,5.878,2.816,B
460747.0,Male,Yes,52.0,Yes,Artist,1.0,Average,4.0,3.0,7.679,9.045,17.461,8.467,C
459721.0,Male,Yes,76.0,Yes,Lawyer,0.0,Low,2.0,6.0,3.743,4.193,1.695,0.769,A
463204.0,Male,No,36.0,No,Entertainment,1.0,Low,1.0,6.0,5.49,7.552,6.519,2.677,A
467618.0,Male,No,26.0,No,Doctor,6.0,Low,2.0,6.0,11.802,10.38,1.624,5.201,D
467903.0,Male,Yes,39.0,Yes,Entertainment,9.0,Low,2.0,6.0,8.922,6.677,-0.278,0.754,A
466249.0,Female,No,18.0,No,Healthcare,8.0,Low,4.0,4.0,8.903,3.553,6.038,2.405,D
464467.0,Female,No,43.0,Yes,Healthcare,1.0,Low,2.0,4.0,2.789,5.672,6.018,5.226,A
461138.0,Male,Yes,63.0,Yes,Entertainment,1.0,High,2.0,7.0,4.524,-1.815,1.202,-0.817,B
463392.0,Female,Yes,36.0,Yes,Artist,5.0,Low,2.0,4.0,5.631,-0.6,2.339,-0.109,B
466671.0,Female,,33.0,No,Healthcare,2.0,Low,3.0,2.0,13.206,9.992,7.727,19.594,C
463017.0,Female,Yes,81.0,No,Lawyer,0.0,High,2.0,6.0,9.371,1.498,5.454,3.426,A
463908.0,Female,Yes,37.0,Yes,Artist,9.0,Low,2.0,6.0,14.391,13.162,15.441,4.91,C
464154.0,Female,Yes,47.0,Yes,Artist,1.0,Average,4.0,6.0,17.962,7.802,8.037,17.163,C
461272.0,Male,Yes,67.0,Yes,Artist,0.0,Low,1.0,3.0,3.83,2.995,0.099,-2.326,B
461765.0,Female,No,36.0,Yes,Artist,1.0,Low,1.0,6.0,7.539,4.708,3.717,4.223,A
467099.0,Female,No,30.0,No,Entertainment,0.0,Low,3.0,6.0,7.561,4.962,4.707,4.006,A
464151.0,Male,No,40.0,Yes,Doctor,12.0,Low,1.0,2.0,12.452,1.347,3.546,0.434,D
461304.0,Male,No,19.0,No,Marketing,2.0,Low,4.0,6.0,8.504,6.309,9.775,5.314,C
459569.0,Male,No,32.0,Yes,Healthcare,,average,1.0,6.0,9.025,7.634,7.288,3.691,D
461457.0,Female,Yes,32.0,No,Doctor,1.0,average,5.0,6.0,4.91,2.374,7.888,0.893,A
467851.0,Male,No,33.0,No,,,Low,5.0,6.0,5.789,9.113,4.171,3.904,D
,Female,No,27.0,Yes,Healthcare,1.0,Low,7.0,2.0,9.206,2.737,6.393,4.333,A
465519.0,Female,Yes,73.0,No,Lawyer,1.0,High,2.0,6.0,2.574,4.65,4.994,5.765,A
461092.0,Female,Yes,29.0,Yes,Homemaker,0.0,High,2.0,3.0,5.505,1.949,2.671,0.204,A
461180.0,Male,No,28.0,No,Entertainment,0.0,Low,3.0,3.0,9.817,10.919,1.244,4.669,D
462473.0,Male,No,69.0,No,Engineer,1.0,Low,,,4.511,5.203,2.349,5.835,A
463028.0,Male,No,33.0,No,Doctor,1.0,Low,4.0,6.0,14.3,2.83,6.344,2.428,D
461276.0,Male,Yes,67.0,Yes,Marketing,1.0,Low,2.0,,11.236,4.863,4.824,11.633,D
460940.0,Male,Yes,73.0,Yes,Artist,0.0,Low,1.0,6.0,4.277,5.325,4.57,3.701,A
462955.0,Male,Yes,42.0,Yes,Artist,1.0,Low,2.0,,5.174,1.914,-0.531,-3.69,B
467725.0,Male,No,32.0,Yes,Healthcare,9.0,average,2.0,6.0,6.058,6.836,9.891,4.569,D
465217.0,Male,Yes,53.0,Yes,Executive,1.0,High,5.0,3.0,6.243,5.921,5.685,2.863,A
463657.0,Male,Yes,42.0,Yes,Executive,0.0,High,2.0,6.0,2.614,3.321,4.624,4.654,B
465851.0,Female,Yes,50.0,No,Artist,9.0,High,2.0,4.0,5.503,8.381,3.987,3.878,A
466561.0,Female,No,19.0,No,Healthcare,3.0,Low,3.0,6.0,14.423,2.91,-3.911,-1.152,D
459577.0,Male,Yes,82.0,Yes,Lawyer,0.0,Low,1.0,6.0,6.868,8.915,3.485,3.474,D
466818.0,Male,Yes,82.0,No,Executive,0.0,High,2.0,6.0,6.904,-2.606,0.875,3.619,B
464543.0,Female,No,38.0,Yes,Artist,7.0,Low,1.0,6.0,6.715,6.037,6.449,3.377,A
462640.0,Male,Yes,27.0,No,Executive,,Low,2.0,4.0,10.231,6.168,6.668,9.294,D
467649.0,Male,Yes,38.0,Yes,Doctor,0.0,Average,5.0,,1.421,2.136,14.041,-6.069,B
466016.0,Female,No,48.0,Yes,Homemaker,1.0,Low,1.0,3.0,-0.142,5.021,3.257,1.219,B
462547.0,Male,No,22.0,No,Healthcare,9.0,Low,4.0,6.0,10.015,9.412,9.218,5.389,D
462963.0,Male,Yes,30.0,Yes,Artist,0.0,Average,2.0,3.0,14.486,15.359,11.158,11.435,C
466305.0,Male,No,31.0,No,Healthcare,1.0,average,3.0,2.0,6.405,13.13,5.928,-0.547,B
462631.0,Female,Yes,35.0,No,Engineer,2.0,High,4.0,4.0,5.9,8.672,15.663,2.429,D
460706.0,Female,No,27.0,No,Engineer,6.0,Low,6.0,4.0,13.196,12.193,2.547,-0.777,D
460282.0,Male,Yes,40.0,No,Executive,0.0,Low,3.0,6.0,15.033,6.248,8.925,8.192,D
459041.0,Male,Yes,62.0,Yes,Artist,8.0,Low,1.0,6.0,7.301,2.509,6.088,4.349,D
460114.0,Male,Yes,30.0,Yes,Healthcare,8.0,Low,2.0,6.0,15.454,12.563,13.58,8.66,C
460147.0,Male,Yes,67.0,Yes,Entertainment,1.0,Average,3.0,6.0,11.571,2.824,9.229,9.847,C
462123.0,Male,No,38.0,Yes,Artist,0.0,Low,2.0,6.0,6.812,8.627,15.122,6.839,C
465768.0,Female,No,37.0,Yes,Artist,7.0,Low,4.0,4.0,2.338,4.255,4.964,3.067,A
463236.0,Female,No,26.0,Yes,Healthcare,5.0,Low,2.0,6.0,12.273,0.129,7.345,3.648,D
462487.0,Male,Yes,61.0,Yes,Entertainment,2.0,Average,4.0,6.0,12.994,2.272,5.884,13.255,C
463954.0,Male,Yes,22.0,No,Entertainment,1.0,Average,3.0,4.0,11.012,9.876,0.387,1.576,D
466609.0,Female,Yes,47.0,Yes,Artist,0.0,average,5.0,6.0,22.006,10.995,13.323,10.146,C
461741.0,Male,Yes,67.0,Yes,Lawyer,1.0,High,2.0,6.0,-0.835,1.482,0.723,2.402,B
464416.0,Male,Yes,38.0,Yes,Artist,1.0,Low,6.0,6.0,7.132,4.688,2.386,0.964,A
467513.0,Female,Yes,36.0,No,Engineer,,average,4.0,4.0,9.084,1.89,2.667,9.604,D
465428.0,Female,No,36.0,Yes,Engineer,0.0,Low,1.0,4.0,4.78,4.69,3.693,4.663,A
464632.0,Male,No,29.0,No,Entertainment,0.0,Low,8.0,4.0,,10.445,9.556,2.94,D
462999.0,Female,,29.0,No,Engineer,0.0,High,4.0,6.0,8.135,6.407,3.03,0.9,A
462554.0,Male,No,28.0,No,Healthcare,1.0,Low,8.0,4.0,7.383,-0.09,8.638,7.398,C
460075.0,Female,No,25.0,Yes,Artist,,Low,1.0,6.0,2.805,0.258,3.029,-0.207,B
460838.0,Male,No,40.0,Yes,Artist,0.0,Low,,6.0,4.921,5.636,5.074,2.91,A
464889.0,Male,Yes,41.0,No,Executive,1.0,Low,7.0,4.0,10.883,6.845,3.556,-1.316,D
465490.0,Female,Yes,35.0,Yes,Artist,0.0,average,5.0,4.0,12.099,8.512,13.398,7.238,C
465909.0,Male,Yes,39.0,Yes,Entertainment,9.0,Low,1.0,6.0,4.004,2.162,8.362,3.555,A
465117.0,Female,Yes,73.0,Yes,Artist,1.0,High,2.0,6.0,14.491,4.094,16.183,14.889,C
459085.0,Male,No,22.0,No,Marketing,4.0,average,3.0,6.0,2.68,3.686,4.411,3.341,A
464709.0,Male,Yes,40.0,No,Executive,8.0,High,5.0,4.0,14.882,-1.624,2.375,1.238,D
460572.0,Female,No,30.0,Yes,Engineer,0.0,,4.0,3.0,15.016,11.266,0.37,14.201,C
464612.0,Male,No,32.0,Yes,Doctor,1.0,Low,,6.0,6.084,7.879,6.129,4.162,A
465424.0,Male,No,38.0,Yes,Entertainment,1.0,Low,3.0,6.0,4.84,-0.194,3.907,3.397,A
463093.0,Female,Yes,31.0,No,Healthcare,,Low,4.0,2.0,14.052,8.077,9.006,5.024,C
466803.0,Female,,41.0,Yes,Marketing,0.0,average,2.0,6.0,6.593,-0.234,2.114,5.654,D
463248.0,Female,Yes,26.0,No,Homemaker,8.0,Average,4.0,2.0,6.349,10.217,-0.458,2.955,D
464155.0,Male,No,41.0,No,Doctor,0.0,Low,3.0,4.0,-1.109,-1.956,5.061,1.155,B
467424.0,Male,Yes,56.0,Yes,Entertainment,2.0,average,2.0,6.0,9.861,9.79,6.605,-0.689,D
465220.0,Male,Yes,61.0,No,Executive,0.0,average,2.0,1.0,4.617,2.487,3.689,0.41,B
,Male,Yes,48.0,Yes,Artist,0.0,Average,2.0,6.0,14.642,5.912,15.655,4.895,C
463315.0,Male,Yes,40.0,Yes,,0.0,High,4.0,3.0,2.716,-0.413,3.32,2.701,B
466498.0,Male,Yes,83.0,Yes,Lawyer,6.0,High,3.0,6.0,6.188,8.069,9.138,6.056,D
463234.0,Female,No,22.0,No,Engineer,1.0,Low,4.0,6.0,7.827,4.005,8.037,9.439,D
462453.0,Male,No,22.0,No,Healthcare,9.0,Low,5.0,,7.251,3.513,8.773,0.752,D
464486.0,Male,,22.0,No,Healthcare,0.0,Low,3.0,4.0,14.043,0.86,8.459,5.215,D
467111.0,Male,Yes,72.0,Yes,Artist,0.0,Low,1.0,6.0,6.409,5.846,4.474,4.118,B
466355.0,Male,No,27.0,Yes,Healthcare,0.0,Low,2.0,6.0,12.0,1.687,6.058,12.706,C
463230.0,Female,Yes,35.0,Yes,Engineer,5.0,High,3.0,6.0,4.499,3.881,3.989,4.245,A
463127.0,Male,Yes,84.0,No,Executive,,High,2.0,6.0,5.945,3.079,2.355,11.01,D
465018.0,Male,No,42.0,Yes,Entertainment,0.0,Low,3.0,6.0,5.165,6.561,3.838,2.571,A
464940.0,Female,Yes,30.0,No,Engineer,1.0,Low,2.0,4.0,6.573,5.284,7.895,8.179,A
465294.0,Male,Yes,73.0,No,Lawyer,0.0,Low,2.0,6.0,3.949,0.223,3.724,7.763,D
461525.0,Male,Yes,68.0,Yes,Entertainment,1.0,average,2.0,6.0,12.082,-0.498,6.593,0.912,D
460058.0,Male,Yes,46.0,Yes,Artist,0.0,Low,1.0,4.0,7.902,1.508,4.07,3.488,B
464692.0,Female,No,48.0,No,Marketing,1.0,Low,1.0,3.0,11.02,4.197,6.128,6.334,D
466342.0,Female,Yes,49.0,Yes,Artist,0.0,Average,5.0,6.0,15.823,6.106,5.728,5.451,C
459214.0,Female,No,26.0,Yes,,0.0,Low,3.0,6.0,20.445,13.37,4.412,5.8,C
464243.0,Female,No,49.0,Yes,Artist,1.0,Low,2.0,6.0,20.273,8.733,6.373,3.975,C
467273.0,Female,Yes,81.0,Yes,Lawyer,7.0,High,2.0,,4.498,4.908,2.401,-2.657,B
459652.0,Female,No,26.0,No,Engineer,,Low,4.0,4.0,5.851,6.937,4.323,1.52,A
466187.0,Female,Yes,56.0,Yes,Artist,4.0,average,2.0,3.0,16.984,6.133,13.867,12.301,C
466421.0,Male,Yes,26.0,No,Doctor,4.0,Average,3.0,3.0,11.828,1.515,9.349,12.596,D
461541.0,Male,No,36.0,Yes,Executive,9.0,Low,3.0,6.0,8.103,0.061,-0.78,-0.821,D
462709.0,Female,No,32.0,No,Doctor,0.0,Low,3.0,6.0,14.778,1.149,4.768,6.588,C
466233.0,Female,Yes,56.0,Yes,Homemaker,5.0,,1.0,6.0,23.104,2.106,9.609,12.318,C
461881.0,Male,No,40.0,Yes,Artist,1.0,Low,1.0,6.0,5.396,4.284,3.188,3.992,A
466371.0,Male,No,19.0,No,Healthcare,1.0,Low,4.0,2.0,10.608,-2.248,-0.182,9.222,D
467717.0,Female,Yes,66.0,No,Engineer,0.0,High,5.0,4.0,4.731,-1.278,6.238,3.535,B
464917.0,Female,Yes,76.0,No,Lawyer,,Low,1.0,4.0,8.343,2.557,4.042,4.646,D
466031.0,Female,No,30.0,No,Entertainment,6.0,Low,1.0,6.0,5.407,2.857,6.37,6.35,A
467039.0,Male,Yes,26.0,No,Homemaker,9.0,Average,2.0,6.0,8.281,6.922,5.529,5.897,A
,Female,No,33.0,Yes,Healthcare,1.0,Low,3.0,6.0,11.008,0.956,7.402,4.305,D
459185.0,Female,No,25.0,Yes,Entertainment,5.0,Low,1.0,6.0,9.679,8.487,-4.915,6.197,D
460580.0,Female,Yes,27.0,No,Engineer,9.0,Low,2.0,3.0,11.971,7.17,3.451,-1.123,D
464808.0,Male,Yes,42.0,No,Entertainment,1.0,Low,4.0,4.0,2.557,7.527,11.477,6.21,A
465583.0,Male,No,35.0,Yes,Artist,2.0,Low,2.0,6.0,7.979,1.177,2.744,5.758,A
462042.0,Female,No,29.0,No,Healthcare,0.0,Low,3.0,6.0,7.278,2.819,6.089,-1.836,D
460013.0,Female,No,68.0,No,,2.0,average,3.0,7.0,8.627,3.645,6.943,6.197,D
461776.0,Male,Yes,72.0,No,Engineer,0.0,High,4.0,4.0,5.143,0.202,9.583,0.164,B
467251.0,Female,No,21.0,No,Engineer,1.0,,6.0,6.0,8.955,8.385,18.237,7.212,C
464937.0,Male,Yes,50.0,Yes,Artist,0.0,Low,2.0,4.0,10.265,3.753,10.638,-2.523,D
464072.0,Male,Yes,49.0,Yes,Executive,1.0,Low,2.0,6.0,8.941,4.964,3.561,0.483,A
460836.0,Female,Yes,33.0,No,Artist,6.0,average,2.0,6.0,17.672,-0.815,4.86,15.73,C
467323.0,Female,Yes,52.0,Yes,Artist,7.0,Average,4.0,6.0,5.283,10.024,10.654,7.488,C
464245.0,Female,Yes,89.0,Yes,Lawyer,2.0,Low,1.0,6.0,8.152,5.638,7.274,5.453,A
459030.0,Male,Yes,46.0,No,Executive,6.0,High,6.0,6.0,16.921,11.183,1.234,5.092,C
459059.0,Male,Yes,87.0,No,Executive,,High,2.0,6.0,7.474,4.136,5.053,6.538,A
460926.0,Male,Yes,50.0,Yes,Artist,1.0,Average,4.0,4.0,-3.34,4.538,6.124,0.766,B
463803.0,Female,No,,Yes,Entertainment,0.0,Low,2.0,6.0,6.497,4.894,8.936,7.305,D
466540.0,Male,No,22.0,No,Healthcare,2.0,Low,2.0,4.0,8.62,5.77,1.093,1.846,D
459083.0,Male,Yes,58.0,Yes,Artist,8.0,Average,3.0,0.0,14.546,8.047,6.901,3.764,C
